X,Y,Z
-0.08772500,0.11246200,0.02269200
-0.06201500,0.06890400,0.03609900
-0.07291400,0.07131300,0.03171700
-0.08726900,0.11267700,0.02444300
-0.06537600,0.07708300,0.04076200
-0.07924900,0.07233400,0.02073200
-0.07458600,0.07202100,0.03076000
-0.07108900,0.06789900,0.02803000
-0.07110000,0.14877400,-0.03695800
-0.06116300,0.06984300,0.03723200
-0.07326200,0.07310700,0.03359800
-0.07725400,0.07647900,0.03165100
-0.05760500,0.06585400,0.03440600
-0.06420200,0.07108900,0.03726100
-0.08020500,0.07548100,0.02486700
-0.08022500,0.07727400,0.02859800
-0.05061000,0.06942300,0.03816500
-0.07727200,0.11486200,0.05000300
-0.07052400,0.06828000,0.02958200
-0.08212100,0.07586800,0.01886100
-0.07138800,0.06856200,0.02915600
-0.08178200,0.11016700,0.03132900
-0.08247500,0.07648200,0.02001200
-0.08293700,0.11699400,0.04876400
-0.06811100,0.11240900,0.04512600
-0.07879100,0.07246500,0.02248300
-0.06995400,0.14794700,-0.03214700
-0.07397000,0.11085400,0.04505200
-0.08106700,0.11076000,0.04351200
-0.08751900,0.11200000,0.04106200
-0.07473200,0.07294400,0.03168200
-0.08169400,0.11348200,0.04653900
-0.08478100,0.11159100,0.03130700
-0.05355800,0.06280100,0.03087400
-0.08788900,0.11196800,0.03922400
-0.05795000,0.05924700,0.02068700
-0.05889900,0.05936500,0.02039000
-0.05985500,0.05948200,0.02008400
-0.06080400,0.05960000,0.01978600
-0.06171800,0.05980000,0.01941800
-0.06267500,0.05989500,0.01912600
-0.06358700,0.06008800,0.01876000
-0.06449600,0.06028900,0.01839700
-0.06539600,0.06051900,0.01802400
-0.06632600,0.06067500,0.01766500
-0.06720800,0.06094000,0.01724200
-0.06806800,0.06123500,0.01680800
-0.06891300,0.06155000,0.01637200
-0.06970000,0.06198600,0.01581600
-0.07048700,0.06239700,0.01532100
-0.07124100,0.06286600,0.01477000
-0.07183800,0.06361400,0.01401400
-0.07243400,0.06443500,0.01313900
-0.07319200,0.06494300,0.01251900
-0.07396800,0.06539200,0.01196100
-0.07465400,0.06600800,0.01127800
-0.07527600,0.06672100,0.01053100
-0.05961100,0.07268300,0.04040600
-0.05455800,0.06282700,0.03063800
-0.07710200,0.06898900,0.00817700
-0.07781400,0.06964000,0.00741800
-0.07846600,0.07032700,0.00666700
-0.07912000,0.07097800,0.00599700
-0.08030300,0.07264100,0.00422000
-0.05554800,0.06287900,0.03038900
-0.06539100,0.07575500,0.04004700
-0.08318500,0.11075000,0.03233500
-0.05650600,0.06297000,0.03009700
-0.05857700,0.07272700,0.04060100
-0.05977800,0.06682400,0.03485900
-0.07571300,0.10748600,0.03663900
-0.05750000,0.06301800,0.02985100
-0.08012300,0.11062300,0.04383600
-0.05484700,0.06656200,0.03614200
-0.05849200,0.06306100,0.02960700
-0.06758300,0.11219700,0.04364200
-0.05944400,0.06317900,0.02930500
-0.07994700,0.07968900,0.03187100
-0.07122000,0.07067400,0.03262400
-0.08519300,0.11068000,0.03730300
-0.06036000,0.06336400,0.02894800
-0.07997600,0.07653200,0.02753000
-0.06130800,0.06349100,0.02863900
-0.08318700,0.07646000,0.01636200
-0.08386000,0.07710700,0.01569800
-0.08573700,0.11091500,0.03877300
-0.08909600,0.11481500,0.04380300
-0.08756900,0.11515600,0.04566100
-0.06225900,0.06361200,0.02833300
-0.06886400,0.11159100,0.04381300
-0.07206900,0.07097700,0.03218500
-0.06792900,0.06742800,0.03086300
-0.08142700,0.07524800,0.01953600
-0.06635600,0.07838200,0.04115900
-0.06515300,0.07120600,0.03695500
-0.06320700,0.06374000,0.02802700
-0.08393100,0.11700600,0.04855600
-0.06410700,0.06395900,0.02765400
-0.06502300,0.06414500,0.02729500
-0.06590300,0.06439700,0.02688200
-0.08870900,0.11235100,0.03874000
-0.05758600,0.05869100,0.01947700
-0.05853900,0.05881000,0.01917900
-0.05944800,0.05900900,0.01881100
-0.06040000,0.05912700,0.01851100
-0.06130900,0.05932700,0.01814500
-0.06226100,0.05944600,0.01784600
-0.06317200,0.05964600,0.01748000
-0.06407800,0.05984500,0.01711500
-0.06500000,0.06001700,0.01675700
-0.06590900,0.06022000,0.01639300
-0.06680000,0.06045800,0.01596700
-0.06769900,0.06068300,0.01559500
-0.06848600,0.06111900,0.01504200
-0.06930700,0.06149500,0.01454300
-0.07007600,0.06196000,0.01398300
-0.07081300,0.06245200,0.01342600
-0.07147800,0.06309200,0.01274100
-0.07216600,0.06370600,0.01205500
-0.07289300,0.06428000,0.01137100
-0.07357700,0.06485700,0.01074700
-0.07425800,0.06552300,0.01000100
-0.06721100,0.07490600,0.03864100
-0.07554400,0.06686200,0.00857400
-0.06679900,0.06462000,0.02650400
-0.06769600,0.06483900,0.02612700
-0.06855000,0.06513200,0.02569600
-0.06937300,0.06550000,0.02520400
-0.07018300,0.06588000,0.02471000
-0.07101900,0.06622700,0.02422800
-0.07182200,0.06661500,0.02373100
-0.07180100,0.07454000,0.03618800
-0.07263100,0.06702800,0.02319300
-0.07340500,0.06744500,0.02268300
-0.05261600,0.06571600,0.03558400
-0.08949000,0.11232900,0.01876100
-0.08826000,0.11193400,0.03738300
-0.08456100,0.07775600,0.01494300
-0.07419400,0.06788800,0.02213700
-0.07496600,0.06837600,0.02153300
-0.05290600,0.06767800,0.03733100
-0.07575200,0.06878100,0.02103200
-0.09142800,0.11378700,0.01896100
-0.08176400,0.07587700,0.02068700
-0.06381300,0.06809500,0.03465600
-0.06220900,0.06550100,0.03198200
-0.07910300,0.07316200,0.02357400
-0.06300700,0.06894800,0.03584600
-0.09063200,0.11271400,0.01637400
-0.07720900,0.11037800,0.04469300
-0.07653500,0.06923300,0.02048000
-0.07541900,0.11129300,0.04615500
-0.08437300,0.11030900,0.03778700
-0.07732800,0.06966500,0.01992700
-0.06313500,0.06995200,0.03669900
-0.07015400,0.14874101,-0.03664900
-0.06983000,0.07194600,0.03532600
-0.06913200,0.07760900,0.03942500
-0.06409500,0.07004600,0.03642100
-0.06504800,0.07016300,0.03611600
-0.07485400,0.10720800,0.03704000
-0.06729600,0.07851200,0.04082600
-0.07810300,0.07011100,0.01937500
-0.07885500,0.07062400,0.01876400
-0.07956500,0.07117500,0.01814200
-0.07532500,0.06890000,0.02278900
-0.05717900,0.05820300,0.01819700
-0.05812900,0.05832100,0.01789900
-0.05908400,0.05843900,0.01759800
-0.05999300,0.05863900,0.01723300
-0.06089900,0.05883900,0.01686800
-0.06181100,0.05904000,0.01650300
-0.06272100,0.05924000,0.01613800
-0.06367100,0.05935700,0.01583400
-0.06453900,0.05964000,0.01540600
-0.06546200,0.05980100,0.01504200
-0.06633900,0.06007200,0.01462400
-0.06717900,0.06040600,0.01418100
-0.06806100,0.06065800,0.01375600
-0.06889100,0.06105900,0.01320700
-0.06965400,0.06148900,0.01270400
-0.07035900,0.06208800,0.01201800
-0.07108400,0.06266500,0.01133100
-0.07181100,0.06316400,0.01077500
-0.07252100,0.06367900,0.01021900
-0.07314700,0.06443200,0.00940500
-0.07380000,0.06512000,0.00865800
-0.06362800,0.06721000,0.03370800
-0.07487700,0.07391200,0.03257300
-0.07408700,0.07347100,0.03311100
-0.08139200,0.07589300,0.02250800
-0.06748000,0.06882900,0.03325000
-0.06926600,0.06929400,0.03247000
-0.05781100,0.06198900,0.02712000
-0.07093500,0.07426000,0.03660900
-0.05614900,0.06974000,0.03841600
-0.08143200,0.07761400,0.02630400
-0.08609600,0.11232000,0.02681900
-0.05362300,0.06570900,0.03538300
-0.07803500,0.07693200,0.03110400
-0.05188200,0.07140700,0.03968900
-0.06891200,0.14846800,-0.03434200
-0.08002400,0.07458700,0.02391400
-0.05065000,0.07060200,0.03887100
-0.07224400,0.06885800,0.02872100
-0.05169100,0.06805200,0.03727700
-0.07393200,0.07251400,0.03221500
-0.06253100,0.06628700,0.03295800
-0.07598800,0.07013700,0.02507900
-0.05872800,0.06204800,0.02690900
-0.06444600,0.07690900,0.04108600
-0.04976100,0.06911200,0.03856200
-0.06149100,0.06618100,0.03329900
-0.07819600,0.07789100,0.03201200
-0.06441400,0.07317800,0.03894700
-0.07743100,0.10811500,0.03573900
-0.06525400,0.06673000,0.03202500
-0.06725200,0.07607200,0.03937600
-0.07079800,0.06720600,0.02694400
-0.07829800,0.07452600,0.02783300
-0.08576500,0.11235100,0.02864700
-0.08922800,0.11481300,0.02767100
-0.07549400,0.11702400,0.05220900
-0.05167200,0.06932400,0.03798500
-0.08293100,0.11434200,0.04735500
-0.07598500,0.11279400,0.04838900
-0.09017800,0.11344900,0.03753500
-0.05772500,0.05783200,0.01661500
-0.05863100,0.05803100,0.01625200
-0.05954100,0.05823200,0.01588600
-0.06045100,0.05843200,0.01552200
-0.06135700,0.05863200,0.01515500
-0.06227000,0.05883400,0.01479300
-0.06318000,0.05903400,0.01442600
-0.06404200,0.05931500,0.01399400
-0.06495300,0.05951600,0.01363100
-0.06582000,0.05979900,0.01320100
-0.06664000,0.06016300,0.01270900
-0.06750500,0.06044700,0.01227800
-0.06835100,0.06077100,0.01178400
-0.06913300,0.06122000,0.01123300
-0.06991300,0.06166600,0.01067100
-0.07065200,0.06219700,0.01004600
-0.07133000,0.06282800,0.00935900
-0.07201900,0.06339900,0.00874500
-0.07266100,0.06409900,0.00799700
-0.07325100,0.06488700,0.00719000
-0.07381400,0.06574400,0.00631000
-0.07448500,0.06632800,0.00571100
-0.07512600,0.06706000,0.00488500
-0.07565400,0.06799200,0.00394200
-0.07617500,0.11046800,0.04485900
-0.05964200,0.06223400,0.02654900
-0.07702700,0.07432800,0.03001200
-0.06946100,0.07016700,0.03343100
-0.06816900,0.06821500,0.03187900
-0.06676500,0.06647500,0.03017300
-0.05911100,0.06865200,0.03693700
-0.08554300,0.11138800,0.03308100
-0.07965500,0.07769300,0.03011000
-0.07143400,0.10995300,0.04099300
-0.08337600,0.11106700,0.03025000
-0.08572000,0.11348900,0.04562300
-0.08300600,0.11031300,0.03987000
-0.06965200,0.06800100,0.03000400
-0.09050100,0.11431400,0.02235400
-0.06009800,0.06870400,0.03667300
-0.05384600,0.06653900,0.03637500
-0.09039400,0.11374500,0.03545600
-0.06059100,0.06235000,0.02625000
-0.07572800,0.07543800,0.03283300
-0.07750200,0.07851000,0.03337900
-0.06891300,0.14899901,-0.03676000
-0.06766700,0.06971500,0.03420000
-0.07586900,0.07776100,0.03436700
-0.08381900,0.11325400,0.04624600
-0.08388100,0.11118700,0.04253000
-0.07778700,0.11321800,0.04763600
-0.05995600,0.06773100,0.03578900
-0.05723000,0.05750800,0.01520500
-0.05809200,0.05778900,0.01477800
-0.05900200,0.05799000,0.01441400
-0.05995400,0.05810800,0.01411200
-0.06086300,0.05830800,0.01374700
-0.06177400,0.05850800,0.01338000
-0.06259500,0.05887300,0.01288600
-0.06350700,0.05907400,0.01252100
-0.06437200,0.05935700,0.01209400
-0.06519300,0.05972200,0.01160100
-0.06605500,0.06000400,0.01116800
-0.06683200,0.06045100,0.01061100
-0.06769700,0.06073400,0.01018500
-0.06847600,0.06118200,0.00962500
-0.06929700,0.06154700,0.00912900
-0.07009500,0.06197000,0.00856600
-0.07078700,0.06258100,0.00788000
-0.07144200,0.06326900,0.00712800
-0.07205300,0.06400000,0.00639100
-0.07267400,0.06472200,0.00565000
-0.07329900,0.06544100,0.00491200
-0.07389700,0.06621700,0.00410000
-0.07450400,0.06698400,0.00328500
-0.07643000,0.11585000,0.05118200
-0.07863600,0.11355100,0.04719700
-0.06155100,0.06246000,0.02594800
-0.07684300,0.10978100,0.04345900
-0.08970300,0.11387400,0.02290500
-0.05702600,0.06751600,0.03660800
-0.07192200,0.11284600,0.04927900
-0.07688200,0.10852400,0.03733500
-0.08710300,0.11231000,0.03199700
-0.08632300,0.11184600,0.03254000
-0.07815000,0.11508900,0.04959900
-0.07973800,0.10948000,0.03949300
-0.08066900,0.10774600,0.02993000
-0.06225600,0.07093400,0.03781400
-0.06250200,0.06258500,0.02564400
-0.08763900,0.11326200,0.02570100
-0.08918600,0.11280300,0.03470400
-0.07074700,0.14730901,-0.02783400
-0.07185400,0.11106100,0.04537200
-0.06431000,0.07212900,0.03810700
-0.06126000,0.06538800,0.03228200
-0.08160000,0.11040500,0.04189700
-0.07062600,0.11141900,0.04534200
-0.07516100,0.07156200,0.02927800
-0.08207800,0.07651800,0.02182800
-0.08100300,0.07777700,0.02800600
-0.08173300,0.07831600,0.02739200
-0.08190400,0.11572300,0.04821300
-0.05669100,0.05726600,0.01373100
-0.05759900,0.05746600,0.01336500
-0.05846600,0.05774900,0.01293800
-0.05937200,0.05794800,0.01257300
-0.06024000,0.05823200,0.01214200
-0.06114600,0.05843100,0.01177600
-0.06201200,0.05871400,0.01134700
-0.06292200,0.05891500,0.01098100
-0.06369700,0.05936000,0.01042700
-0.06451800,0.05972600,0.00993300
-0.06534000,0.06009100,0.00943700
-0.06620700,0.06037500,0.00901100
-0.06702200,0.06073500,0.00842900
-0.06789500,0.06102300,0.00808400
-0.06870700,0.06134500,0.00749800
-0.06946300,0.06189600,0.00696600
-0.07011400,0.06257900,0.00621700
-0.07082300,0.06317900,0.00551600
-0.07141500,0.06396600,0.00470600
-0.07207400,0.06461600,0.00403300
-0.07264500,0.06555900,0.00286600
-0.07335800,0.06598200,0.00263400
-0.07392400,0.06686600,0.00165600
-0.07815000,0.07360800,0.02689800
-0.05506400,0.06987500,0.03853900
-0.07902000,0.07517900,0.02713000
-0.06349200,0.06263300,0.02539500
-0.07963900,0.11488000,0.04767200
-0.06259700,0.07402800,0.04034500
-0.06346500,0.07305900,0.03925300
-0.07784200,0.10861400,0.03703800
-0.08846700,0.11363500,0.03060300
-0.08780200,0.11293400,0.03133000
-0.07860300,0.10705100,0.03271000
-0.09057500,0.11395400,0.03882900
-0.06535700,0.07330700,0.03862200
-0.05722900,0.06961800,0.03827600
-0.08986200,0.11528100,0.04325900
-0.07424000,0.11356200,0.04996300
-0.05815800,0.06853800,0.03723800
-0.05206300,0.07235200,0.04057500
-0.08043200,0.07814600,0.02956100
-0.07770900,0.07194000,0.02492300
-0.07154400,0.11222500,0.04806600
-0.07552700,0.07333300,0.03117500
-0.06542400,0.07949100,0.04219300
-0.08043800,0.11132600,0.04498800
-0.05896600,0.06768000,0.03604900
-0.04803300,0.06853300,0.03942900
-0.07501800,0.07617200,0.03413400
-0.08619300,0.11130800,0.04013500
-0.06105400,0.06881300,0.03637900
-0.07639600,0.07489800,0.03141600
-0.05610700,0.05710600,0.01219100
-0.05697400,0.05738900,0.01176300
-0.05779500,0.05775300,0.01127200
-0.05870300,0.05795400,0.01090400
-0.05961100,0.05815400,0.01053800
-0.06043300,0.05851900,0.01004500
-0.06133900,0.05871900,0.00967800
-0.06220400,0.05900100,0.00925000
-0.06298300,0.05944800,0.00869500
-0.06385000,0.05973200,0.00826200
-0.06471400,0.06001400,0.00783200
-0.06549300,0.06046200,0.00727600
-0.06631300,0.06082700,0.00678000
-0.06717500,0.06107600,0.00625600
-0.06797700,0.06151300,0.00568000
-0.06868800,0.06209600,0.00507800
-0.06937600,0.06270900,0.00438800
-0.07012400,0.06321400,0.00385700
-0.07075700,0.06394900,0.00302200
-0.07127700,0.06485800,0.00216500
-0.06353500,0.07418500,0.04004900
-0.08807900,0.11351100,0.04329300
-0.08807000,0.11307400,0.02394500
-0.08706700,0.11107000,0.02035100
-0.07103700,0.11390500,0.05042700
-0.07623500,0.11361300,0.04946600
-0.05438400,0.06493400,0.03412900
-0.07331000,0.07000600,0.02925700
-0.08181100,0.11456000,0.04744900
-0.06357200,0.07535700,0.04077000
-0.07161700,0.10905800,0.03796200
-0.07879100,0.10874500,0.03672400
-0.08910600,0.11437500,0.02986500
-0.08154300,0.11245600,0.04561600
-0.06285900,0.06798400,0.03495500
-0.05739100,0.07180400,0.03989300
-0.06443800,0.06277100,0.02508600
-0.06891100,0.14796600,-0.03192000
-0.07543600,0.11452200,0.05070900
-0.07638500,0.11463700,0.05040000
-0.07788000,0.07596500,0.03020200
-0.09175200,0.11383600,0.01701200
-0.07367500,0.10840200,0.03801000
-0.08973200,0.11512900,0.02912000
-0.07496900,0.10567200,0.03648200
-0.07745400,0.07299300,0.02757000
-0.07181400,0.14789200,-0.03044500
-0.07983500,0.07863800,0.03102900
-0.06567100,0.06841600,0.03398700
-0.07833100,0.07887400,0.03289700
-0.08660200,0.11181100,0.04142100
-0.07916900,0.11050800,0.04414200
-0.05925400,0.06962400,0.03782700
-0.05414200,0.07223300,0.04023000
-0.06989900,0.14751799,-0.02980600
-0.08053500,0.11377800,0.04658600
-0.08744300,0.11407300,0.04476400
-0.05716800,0.05767600,0.00966500
-0.05803200,0.05795800,0.00923900
-0.05889800,0.05824100,0.00880800
-0.05976100,0.05852400,0.00837600
-0.06062800,0.05880700,0.00794500
-0.06149000,0.05908800,0.00751900
-0.06231000,0.05945300,0.00702200
-0.06317900,0.05973700,0.00659300
-0.06399700,0.06010100,0.00610100
-0.06473300,0.06063200,0.00547600
-0.06564000,0.06081100,0.00501500
-0.06646800,0.06117200,0.00451700
-0.06711200,0.06187500,0.00376700
-0.06793100,0.06225900,0.00328000
-0.06861800,0.06286800,0.00268700
-0.06927000,0.06355000,0.00193000
-0.07645600,0.10668500,0.03530200
-0.06214800,0.06990300,0.03696200
-0.06534200,0.06298200,0.02471400
-0.07883600,0.07423300,0.02622100
-0.06638800,0.06773700,0.03267000
-0.07413800,0.07036500,0.02877000
-0.08196800,0.07912100,0.02841300
-0.07376000,0.11187600,0.04784600
-0.07027100,0.11027100,0.04100200
-0.07277400,0.10871000,0.03806800
-0.07969700,0.10895200,0.03635400
-0.06818900,0.07748300,0.03974700
-0.06624800,0.06318800,0.02434800
-0.08839000,0.11547900,0.04519400
-0.07800900,0.11407200,0.04867200
-0.05398200,0.07001600,0.03865200
-0.07762400,0.07031300,0.02106800
-0.08638800,0.11285100,0.04419800
-0.08154000,0.11000600,0.03330600
-0.08070400,0.10960300,0.03384100
-0.07973700,0.07387100,0.02283200
-0.06711400,0.06346600,0.02392200
-0.05753500,0.07278600,0.04077300
-0.07368500,0.10948900,0.04085700
-0.07099700,0.06985900,0.03162100
-0.09040500,0.11490700,0.04166100
-0.07093100,0.14759700,-0.03000900
-0.08024800,0.10922800,0.03242800
-0.07037500,0.11255700,0.04806800
-0.08904200,0.11253600,0.02051500
-0.09159700,0.11546700,0.02298600
-0.08419000,0.07835300,0.01981100
-0.06903500,0.06849200,0.03145900
-0.05719900,0.06845300,0.03750100
-0.05833800,0.07067500,0.03890000
-0.07864300,0.11220400,0.04647300
-0.06610300,0.07132500,0.03665000
-0.06783600,0.07064400,0.03511900
-0.06795700,0.06369600,0.02362500
-0.05831200,0.05808100,0.00726300
-0.05913300,0.05844500,0.00677100
-0.05991200,0.05889300,0.00621100
-0.06073200,0.05925800,0.00571800
-0.06159600,0.05954100,0.00528800
-0.06241700,0.05990500,0.00479600
-0.06326100,0.06015300,0.00426700
-0.06406100,0.06063600,0.00380800
-0.06493600,0.06090700,0.00327300
-0.06560500,0.06153100,0.00260000
-0.06634800,0.06206000,0.00207100
-0.06709300,0.06256900,0.00143600
-0.06786800,0.06302200,0.00088000
-0.06859700,0.06358700,0.00016200
-0.08205500,0.11020000,0.04017900
-0.07832900,0.10895800,0.03844200
-0.08188300,0.10993200,0.03686300
-0.07624500,0.07087000,0.02614800
-0.07944000,0.07687200,0.02910300
-0.08114700,0.07695300,0.02517000
-0.06151200,0.07292000,0.03979200
-0.07901200,0.07826800,0.03151500
-0.07306700,0.06922100,0.02823600
-0.06584500,0.06932600,0.03491100
-0.05937500,0.07063300,0.03870400
-0.05306300,0.07233400,0.04040000
-0.07318200,0.10913900,0.03946600
-0.07226100,0.07185300,0.03313800
-0.07162300,0.06935800,0.03016900
-0.07843100,0.07993400,0.03373100
-0.07760900,0.07961600,0.03420100
-0.07723700,0.07213200,0.02660500
-0.07096100,0.14805600,-0.03243900
-0.07183000,0.14829101,-0.03277100
-0.07628800,0.07384700,0.03058300
-0.09002900,0.11454900,0.02409700
-0.08573600,0.11152600,0.04184800
-0.07418100,0.07452700,0.03393600
-0.06887100,0.06397300,0.02311700
-0.07729200,0.11742200,0.05148000
-0.08067200,0.10895800,0.03072000
-0.04892100,0.06875400,0.03902100
-0.06941200,0.11182700,0.04529100
-0.08456900,0.11135800,0.02793500
-0.07716300,0.07050100,0.02276600
-0.04614700,0.06951900,0.04075500
-0.07509100,0.11063400,0.04497500
-0.07320000,0.11362400,0.05014700
-0.07650000,0.07164900,0.02717100
-0.08350500,0.07772800,0.02049000
-0.08833600,0.11238200,0.04057700
-0.07435000,0.07118500,0.02977300
-0.05859500,0.05820300,0.00529600
-0.05919400,0.05897900,0.00447500
-0.05992800,0.05950800,0.00385600
-0.06078900,0.05979100,0.00342400
-0.06169900,0.05994300,0.00295200
-0.06250300,0.06029500,0.00246000
-0.06334300,0.06072200,0.00207100
-0.06412500,0.06113100,0.00140400
-0.06481000,0.06178100,0.00082700
-0.06558400,0.06222700,0.00026900
-0.06649300,0.06246700,-0.00029700
-0.08135600,0.10959800,0.03005200
-0.07426400,0.10902200,0.03931000
-0.07928200,0.10907300,0.03813800
-0.08279300,0.11013300,0.03650000
-0.08457000,0.11244900,0.04493300
-0.07267700,0.11201800,0.04798300
-0.09017200,0.11230300,0.01497900
-0.08389000,0.11099800,0.02815900
-0.07404100,0.11264100,0.04895400
-0.08767200,0.11178700,0.03584700
-0.06971600,0.06428200,0.02267300
-0.06591600,0.06620800,0.03055100
-0.04887600,0.06631200,0.03759400
-0.05167700,0.06681900,0.03658900
-0.08100800,0.10970000,0.03187300
-0.07052000,0.06469500,0.02213800
-0.07952100,0.07485700,0.02554400
-0.04789500,0.07131500,0.04061800
-0.07867300,0.10815000,0.03358400
-0.05718000,0.06238300,0.02871300
-0.07833300,0.10833700,0.03536800
-0.06236700,0.07197400,0.03866400
-0.05813200,0.06249800,0.02841000
-0.07148400,0.14728400,-0.02608200
-0.06904700,0.07274000,0.03654600
-0.07306400,0.14829700,-0.02713700
-0.04710800,0.06834500,0.03976700
-0.05399500,0.06750300,0.03726900
-0.08159100,0.07672300,0.02352000
-0.07468700,0.07001300,0.02720600
-0.08463300,0.07817500,0.01810800
-0.07388700,0.06958900,0.02774100
-0.05909000,0.06260300,0.02811200
-0.06003800,0.06273400,0.02780400
-0.07354000,0.07080700,0.03027000
-0.06098800,0.06285300,0.02749700
-0.06249400,0.07297400,0.03951600
-0.06194700,0.06296100,0.02720000
-0.06289100,0.06310100,0.02689000
-0.06380100,0.06329400,0.02652800
-0.05921000,0.05959500,0.00211500
-0.06009800,0.05984100,0.00157100
